"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@MadridPreeti You should have watched the interview of Lewandowski and Aguero..i knew Poland will be defeated by Ar… https://t.co/lKLSa2mloB",FALSE,4,"MadridPreeti",2022-12-01 06:03:45,TRUE,"1598195355358998528","1598196133326913538","1431309811807756330","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nitishkumarbag",0,FALSE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 06:03:45,FALSE,NA,"1598196130617393153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedAliHassanK4",5849,TRUE,FALSE,NA,NA
"RT @Dybala10era: José Mourinho: ""Argentina have plenty of attacking options, but Dybala for me is one of the best players in the world."" ht…",FALSE,0,NA,2022-12-01 06:03:44,FALSE,NA,"1598196128960643073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vallbars",41,TRUE,FALSE,NA,NA
"RT @ManCity: .@julianalvarezzz starts for Argentina! 🙌",FALSE,0,NA,2022-12-01 06:03:42,FALSE,NA,"1598196119045312513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MusCityzens",130,TRUE,FALSE,NA,NA
"RT @7yhy: Argentina fans tease Saudis after they lost against Poland asking “where is Salem?” After Saudi Arabia beat Argentina, Saudi fans…",FALSE,0,NA,2022-12-01 06:03:40,FALSE,NA,"1598196112569122816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geniuscious",149,TRUE,FALSE,NA,NA
"'This was the night the real Argentina stood up' https://t.co/gUGyzLK4s2",FALSE,0,NA,2022-12-01 06:03:39,FALSE,NA,"1598196106500132864",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","sharnonpix13",0,FALSE,FALSE,NA,NA
"Lionel #Messi missed a Penalty as #Argentina won 2:0 against #Poland in the #WorldCup 2022, he became the first pla… https://t.co/RQlOUJ5V7A",FALSE,5,NA,2022-12-01 06:03:39,TRUE,NA,"1598196105506099200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Freekick442",2,FALSE,FALSE,NA,NA
"@JuicyFruityyy Risk taking it would be even great if you pick mexico and Argentina",FALSE,0,"JuicyFruityyy",2022-12-01 06:03:39,FALSE,"1598046840733454336","1598196105094774784","1090456117","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oxhenatw1",0,FALSE,FALSE,NA,NA
"Argentina congestion  and miss https://t.co/BdyNHhBDcW",FALSE,0,NA,2022-12-01 06:03:36,FALSE,NA,"1598196095863074818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdrajib32381814",0,FALSE,FALSE,NA,NA
"RT @livescore: Lionel Messi has now made more World Cup appearances for Argentina than any player in the nation's history, overtaking Diego…",FALSE,0,NA,2022-12-01 06:03:36,FALSE,NA,"1598196094584119297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nana_wingz",373,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 06:03:36,FALSE,NA,"1598196094462222336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiutoye",5849,TRUE,FALSE,NA,NA
"RT @RaghavJASH: Argentina completed 37 passes before scoring their 2. Enzo Fernandez draws the defender and makes Julian Alvarez free who s…",FALSE,0,NA,2022-12-01 06:03:36,FALSE,NA,"1598196093397143552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kome50837168",31,TRUE,FALSE,NA,NA
"RT @brfootball: Argentina initiate phase two at the World Cup 🇦🇷 https://t.co/Iy0hAkHkEb",FALSE,0,NA,2022-12-01 06:03:36,FALSE,NA,"1598196092864450562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GilbertLwaho",2607,TRUE,FALSE,NA,NA
"RT @Budweiser: 😍 Imagine scoring your first ever international goal at the #FIFAWorldCup!

Alexis Mac Allister seals top spot for Argentina…",FALSE,0,NA,2022-12-01 06:03:35,FALSE,NA,"1598196090129764354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Snantshero2003",29,TRUE,FALSE,NA,NA
"Now playing Rubby Perez - Todavia Duele.mp3 by !  #badbunny #mega #lamega #nuevamega #megaradio #radiomega #musica… https://t.co/h9tEv5PEoU",FALSE,0,NA,2022-12-01 06:03:34,TRUE,NA,"1598196087499948034",NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>","NuevaMega",0,FALSE,FALSE,NA,NA
"RT @GimK_: Argentina's goalkeeper the whole time vs Poland https://t.co/H0RLzC3v8B",FALSE,0,NA,2022-12-01 06:03:34,FALSE,NA,"1598196085100797952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hon_MosesKuria6",189,TRUE,FALSE,NA,NA
"RT @IqooInd: 🚨#ARGENT NEWS🚨
#Argentina qualify for the world cup at the top of their table! If this is not #PeakPerformance, then we don't…",FALSE,0,NA,2022-12-01 06:03:32,FALSE,NA,"1598196078477996032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mukesh_Naryal",19,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 06:03:30,FALSE,NA,"1598196070735319042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hon_MosesKuria6",5849,TRUE,FALSE,NA,NA
"RT @_Dannytech: Argentina to the round of 16 😍
Messi despite the penalty missed, he's still the GOAT",FALSE,0,NA,2022-12-01 06:03:27,FALSE,NA,"1598196055627091968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mubbychoko",10,TRUE,FALSE,NA,NA
"Souttar said he can't wait for the Argentina clash to happen.

#FIFAWorldCupQatar2022 #FIFAWorldCup 

https://t.co/rNGAOO8NTF",FALSE,2,NA,2022-12-01 06:03:26,FALSE,NA,"1598196053924540417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ITGDsports",0,FALSE,FALSE,NA,NA
"RT @Ishaan_04: Have an exam, early morning tomorrow but will be still watching Argentia's game at ""12:30 AM"" Vamos Argentina 👊🏻🇦🇷
#FIFAWorl…",FALSE,0,NA,2022-12-01 06:03:25,FALSE,NA,"1598196049822482432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Skywalker_Aahan",63,TRUE,FALSE,NA,NA
"RT @ManCity: .@julianalvarezzz makes it 2-0 for Argentina in their game against Poland! 💪",FALSE,0,NA,2022-12-01 06:03:24,FALSE,NA,"1598196043174547456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MusCityzens",60,TRUE,FALSE,NA,NA
"RT @gyaigyimii: Argentina meeting Australia. Sigh. We go again next two games. https://t.co/bMYGV8KTcy",FALSE,0,NA,2022-12-01 06:03:23,FALSE,NA,"1598196038535639040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamstephen___",311,TRUE,FALSE,NA,NA
"Congratulations Argentina https://t.co/xtnOvU1UjW",FALSE,1,NA,2022-12-01 06:03:22,FALSE,NA,"1598196036459458560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arif96172218",1,FALSE,FALSE,NA,NA
"RT @casa_de_banta: Emilliano Martinez facing Lewandowski &amp; Poland in the game against Argentina😆 https://t.co/NX2C2vqshm",FALSE,0,NA,2022-12-01 06:03:22,FALSE,NA,"1598196035603824641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saint_bling",34,TRUE,FALSE,NA,NA
"RT @ESPNFC: We could see the USMNT play Argentina in the quarters if they each take care of business 😱 https://t.co/75z8lEPnab",FALSE,0,NA,2022-12-01 06:03:21,FALSE,NA,"1598196032483262464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FelixAd3810210",515,TRUE,FALSE,NA,NA
"Argentina top group as Poland through on goal difference https://t.co/xnAUt8ldXi",FALSE,0,NA,2022-12-01 06:03:20,FALSE,NA,"1598196024971255808",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","sharnonpix13",0,FALSE,FALSE,NA,NA
"Argentina win to qualify despite Messi penalty miss https://t.co/IJuOW5Hi3E",FALSE,0,NA,2022-12-01 06:03:18,FALSE,NA,"1598196018012893184",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","sharnonpix13",0,FALSE,FALSE,NA,NA
"RT @MadridPreeti: No major media outlet will talk about how Argentina have been gifted the 2 most controversial penalty decisions. Nobody w…",FALSE,0,NA,2022-12-01 06:03:17,FALSE,NA,"1598196015135617024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itzyoungpeller",58,TRUE,FALSE,NA,NA
"@KW_Ahmedabad131 @HIT_071845 Who won tho Argentina?",FALSE,0,"KW_Ahmedabad131",2022-12-01 06:03:17,FALSE,"1598058632419020800","1598196014489702402","1465807583873318912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gamerex2645",0,FALSE,FALSE,NA,NA
"When it came to the battle of the talismen, it ran thus: 0 shots to 7, 18 passes to 70; Argentina’s 23 shots to Pol… https://t.co/KLmxhm1gQ3",FALSE,0,NA,2022-12-01 06:03:15,TRUE,NA,"1598196006176243712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pendown",0,FALSE,FALSE,NA,NA
"RT @itsampera: If Argentina wins, one random RT takes $50

Must be following me to claim the reward 💵 https://t.co/hYJhrk6eIo",FALSE,0,NA,2022-12-01 06:03:15,FALSE,NA,"1598196006038155265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heinsel7",599,TRUE,FALSE,NA,NA
"RT @UsherKomugisha: So glad to finally meet the legend himself @IanWright0 at the Argentina vs Poland game. Toothpaste ad here. 😁 https://t…",FALSE,0,NA,2022-12-01 06:03:13,FALSE,NA,"1598195999490867200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dennis_mukeka",156,TRUE,FALSE,NA,NA
"RT @spectatorindex: Teams qualified for Round of Sixteen of World Cup:

- France
- Brazil
- Portugal
- Netherlands
- Senegal
- England
- Un…",FALSE,0,NA,2022-12-01 06:03:12,FALSE,NA,"1598195994654834688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CABNewsOnline",533,TRUE,FALSE,NA,NA
"RT @GhanamanTips: Argentina lost their first game and won the next 2 🇦🇷 

Senegal lost their first game and won the next 2 🇸🇳 

Ghana, No P…",FALSE,0,NA,2022-12-01 06:03:12,FALSE,NA,"1598195994297933825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwadwo_zamani",190,TRUE,FALSE,NA,NA
"RT @PuMPi_1394: Now where is Saudi Arabia? 😮‍💨😂 #messi #🐐 #Leo #Argentina #FIFAWorldCup #LionelMessi #WhereisMessi https://t.co/YDtbIJPKtk",FALSE,0,NA,2022-12-01 06:03:11,FALSE,NA,"1598195987293478912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gunnerstoneboy",3,TRUE,FALSE,NA,NA
"RT @IamDoe__: the world cup dream is back on track, let’s go argentina😂😂🇦🇷🇦🇷🇦🇷",FALSE,0,NA,2022-12-01 06:03:10,FALSE,NA,"1598195984244551681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamstephen___",16,TRUE,FALSE,NA,NA
"RT @sportbible: Argentina are 'nailed on' to win the World Cup as new conspiracy theory sweeps the internet. https://t.co/k7ArwXUtAw",FALSE,0,NA,2022-12-01 06:03:08,FALSE,NA,"1598195978397417473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atandamario1",29,TRUE,FALSE,NA,NA
"RT @yabaleftonline: •  Netherlands vs USA

• Argentina vs Australia 

• France vs Poland

• England vs Senegal",FALSE,0,NA,2022-12-01 06:03:07,FALSE,NA,"1598195972403875840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SK_GRILZ",73,TRUE,FALSE,NA,NA
"RT @nobitaszn: Graveyard Drift Quest Pack 🎁

FW @nobitaszn + 🤍&amp;♻️

⏳Ends Friday morning.

Platform: XBOX
Region: Argentina

Code 'Nobita'…",FALSE,0,NA,2022-12-01 06:03:07,FALSE,NA,"1598195970621468676",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Z04Jul",79,TRUE,FALSE,NA,NA
"RT @goal: Alexis Mac Allister scores his first ever Argentina goal 😍 https://t.co/t2nvXjtg8e",FALSE,0,NA,2022-12-01 06:03:05,FALSE,NA,"1598195963445006339",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nana_wingz",1527,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: 😍 Imagine scoring your first ever international goal at the #FIFAWorldCup 

Alexis Mac Allister seals top spot for Argent…",FALSE,0,NA,2022-12-01 06:03:05,FALSE,NA,"1598195962316754944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmalRamachand16",202,TRUE,FALSE,NA,NA
"@Prof_Cockhart @jaguar_seven007 @FutbolMuu Switzerland is ranked 15th, portugal 9th. Australia ranked 38th  and 3rd is Argentina.",FALSE,0,"Prof_Cockhart",2022-12-01 06:03:04,FALSE,"1598138230653980672","1598195957812072450","1475554388261363712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Electrumun",0,FALSE,FALSE,NA,NA
"@15TeeJay Lmfao u have to. Your team Argentina has easy fixtures",FALSE,0,"15TeeJay",2022-12-01 06:03:03,FALSE,"1598193962514538496","1598195956562153472","228421527","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilliamMathe5",0,FALSE,FALSE,NA,NA
"Argentina star Lionel Messi paid tribute to the late Diego Maradona after his team secured a place in the round of… https://t.co/ZOPIF4L1YH",FALSE,2,NA,2022-12-01 06:03:03,TRUE,NA,"1598195953877798913",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","skworldfootball",1,FALSE,FALSE,NA,NA
"RT @leo10_football: if you're with Messi today, like this and rt🐐👑
Vamoss Argentina 🇦🇷 https://t.co/IkyDzxwEHe",FALSE,0,NA,2022-12-01 06:03:02,FALSE,NA,"1598195952074264576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhalidM16696850",371,TRUE,FALSE,NA,NA
"RT @AlchemyPay: We are excited to celebrate #Argentina🇦🇷 advancement to the knockout stage!🎊

Sneak peek! #AlchemyPay 's new brand ambassad…",FALSE,0,NA,2022-12-01 06:02:59,FALSE,NA,"1598195940355342336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tutulx08",183,TRUE,FALSE,NA,NA
"RT @IqooInd: 🚨#ARGENT NEWS🚨
#Argentina qualify for the world cup at the top of their table! If this is not #PeakPerformance, then we don't…",FALSE,0,NA,2022-12-01 06:02:59,FALSE,NA,"1598195938572775424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrEAkY_AnIL",19,TRUE,FALSE,NA,NA
"RT @Budweiser: 😍 Imagine scoring your first ever international goal at the #FIFAWorldCup!

Alexis Mac Allister seals top spot for Argentina…",FALSE,0,NA,2022-12-01 06:02:58,FALSE,NA,"1598195934743384064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Snantshero2003",8,TRUE,FALSE,NA,NA
"In fact, according to reports, most tickets sold for Bangladesh were for Argentina matches. And in the streets of t… https://t.co/Ga7aWycbHH",FALSE,0,"sayem_3",2022-12-01 06:02:58,TRUE,"1598195750097539073","1598195932956614657","1478732206528892928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayem_3",0,FALSE,FALSE,NA,NA
"RT @brfootball: Argentina initiate phase two at the World Cup 🇦🇷 https://t.co/Iy0hAkHkEb",FALSE,0,NA,2022-12-01 06:02:56,FALSE,NA,"1598195927965368321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericson05",2607,TRUE,FALSE,NA,NA
"@MrsMejoralito @nikolas237 @EasyBeingKing @BTCseazon @ayroned He’s not lying though… Nazi did flee to Argentina it’… https://t.co/ITJvvVVl8M",FALSE,0,"MrsMejoralito",2022-12-01 06:02:56,TRUE,"1598143650122280960","1598195925645594625","1096366632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","idk_600z",0,FALSE,FALSE,NA,NA
"RT @DrJamesOlsson: Colombian Footballer, 22, DEAD During Training Session...

Midfielder Andres Balanta ""COLLAPSED""...

Was a member of Atl…",FALSE,0,NA,2022-12-01 06:02:55,FALSE,NA,"1598195920591802368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorrain51509399",123,TRUE,FALSE,NA,NA
"RT @IqooInd: 🚨#ARGENT NEWS🚨
#Argentina qualify for the world cup at the top of their table! If this is not #PeakPerformance, then we don't…",FALSE,0,NA,2022-12-01 06:02:55,FALSE,NA,"1598195920579231744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sushil_15121980",19,TRUE,FALSE,NA,NA
"Spain lost their first match and won the World Cup, Argentina lost their first match 😏, are you thinking what I’m thinking 🤔🙂",FALSE,1,NA,2022-12-01 06:02:54,FALSE,NA,"1598195918163304448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Minachumphrey1",0,FALSE,FALSE,NA,NA
"RT @RoyNemer: Argentina showed a lot of mental strength to win after losing the first game. Missed penalty by Argentina but two goals by Ma…",FALSE,0,NA,2022-12-01 06:02:53,FALSE,NA,"1598195913352040449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElTigrei",549,TRUE,FALSE,NA,NA
"RT @SofascoreINT: 🔎 | FOCUS

Despite the penalty miss, Lionel Messi impressed for Argentina:

👌 98 touches
🎁 1 big chance created
🔑 5 key p…",FALSE,0,NA,2022-12-01 06:02:51,FALSE,NA,"1598195904481497088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gooner_254",762,TRUE,FALSE,NA,NA
"RT @Amul_Coop: What’s your idea of being Kool? Well, if you just strike a pose and click a selfie with the Amul Kool Cafe Argentina edition…",FALSE,0,NA,2022-12-01 06:02:49,FALSE,NA,"1598195895975038977",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LavanyaKanna4",10,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 06:02:47,FALSE,NA,"1598195888178237440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Matt_IGL",3588,TRUE,FALSE,NA,NA
"@Letter_to_Jack Netherlands will defeat Argentina in the quarter final no matter the magic fifa and their referees perform",FALSE,0,"Letter_to_Jack",2022-12-01 06:02:46,FALSE,"1598060172282585090","1598195886219464704","1266608901346209793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MBJWorld",0,FALSE,FALSE,NA,NA
